AÑO_EVAL;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;MRUN;CLAVE;DOC_GENERO;NIVEL;SUBSECT;AE_PJE;EP_PJE;IRT_PJE;PF_PJE;PF_ESC;INSTR_PJE;CCE_ESC
2018;13;2;ESCUELA MANUEL RODRIGUEZ ERDOYZA;15;151;15101;ARICA;151;ARICA;2;1;0;3808266;HH1025354721;2;3;EF;4;3;3;2,3;B;2,68;C
2018;13;2;ESCUELA MANUEL RODRIGUEZ ERDOYZA;15;151;15101;ARICA;151;ARICA;2;1;0;8602934;KL1461461511;1;3;CS;4;4;3;2,03;B;2,72;C
2018;13;2;ESCUELA MANUEL RODRIGUEZ ERDOYZA;15;151;15101;ARICA;151;ARICA;2;1;0;3681800;ML1306095821;2;1;P;4;2;3;2;B;2,3;B
2018;13;2;ESCUELA MANUEL RODRIGUEZ ERDOYZA;15;151;15101;ARICA;151;ARICA;2;1;0;2510326;PP1470255421;2;3;I;4;3;3;2,24;B;2,64;C
2018;14;0;ESCUELA ROMULO J. PENA MATURANA;15;151;15101;ARICA;151;ARICA;2;1;0;24932841;AA1030120221;2;2;G;4;3;3;2,38;B;2,73;C
2018;14;0;ESCUELA ROMULO J. PENA MATURANA;15;151;15101;ARICA;151;ARICA;2;1;0;14543634;FE1863391721;2;3;CN;4;3;3;2,55;C;2,83;D
2018;14;0;ESCUELA ROMULO J. PENA MATURANA;15;151;15101;ARICA;151;ARICA;2;1;0;2494805;IH1528672421;2;2;G;4;3;3;2,4;B;2,74;C
2018;14;0;ESCUELA ROMULO J. PENA MATURANA;15;151;15101;ARICA;151;ARICA;2;1;0;19939770;KJ1325945421;2;3;L;4;2;3;2,3;B;2,48;C
2018;14;0;ESCUELA ROMULO J. PENA MATURANA;15;151;15101;ARICA;151;ARICA;2;1;0;17844503;WV9180487921;2;1;P;4;2;3;2,18;B;2,41;B
2018;15;9;LICEO ARTISTICO DR. JUAN NOE CREVANI;15;151;15101;ARICA;151;ARICA;2;1;0;21475997;BC1095353621;2;3;RC;4;3;3;1,85;I;2,41;C
2018;15;9;LICEO ARTISTICO DR. JUAN NOE CREVANI;15;151;15101;ARICA;151;ARICA;2;1;0;10212953;FE1725727921;2;2;G;4;3;3;2,25;B;2,65;C
2018;15;9;LICEO ARTISTICO DR. JUAN NOE CREVANI;15;151;15101;ARICA;151;ARICA;2;1;0;1148054;LK1883207611;1;4;H;4;3;4;2,4;B;2,84;C
2018;15;9;LICEO ARTISTICO DR. JUAN NOE CREVANI;15;151;15101;ARICA;151;ARICA;2;1;0;22887008;ML1309856021;2;3;EF;4;2;3;2,05;B;2,33;B
2018;15;9;LICEO ARTISTICO DR. JUAN NOE CREVANI;15;151;15101;ARICA;151;ARICA;2;1;0;18655920;ML1398524421;2;4;AM;4;4;3;2,88;C;3,23;D
2018;15;9;LICEO ARTISTICO DR. JUAN NOE CREVANI;15;151;15101;ARICA;151;ARICA;2;1;0;16795096;NM1830923211;1;3;EF;4;2;3;1,96;I;2,28;B
2018;15;9;LICEO ARTISTICO DR. JUAN NOE CREVANI;15;151;15101;ARICA;151;ARICA;2;1;0;23680098;SS5980785121;2;3;EF;1;2;3;2,4;B;2,24;C
2018;16;7;ESCUELA REGIMIENTO RANCAGUA;15;151;15101;ARICA;151;ARICA;2;1;0;10446734;CA1080085421;2;2;G;4;2;4;2,09;B;2,45;B
2018;16;7;ESCUELA REGIMIENTO RANCAGUA;15;151;15101;ARICA;151;ARICA;2;1;0;24772150;HI1454368921;2;1;P;4;3;3;2,55;C;2,83;D
2018;16;7;ESCUELA REGIMIENTO RANCAGUA;15;151;15101;ARICA;151;ARICA;2;1;0;16337028;II1737220321;2;2;G;4;3;4;2,33;B;2,8;C
2018;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ;15;151;15101;ARICA;151;ARICA;2;1;0;17304103;AB1030078421;2;5;TEL;4;3;3;2,14;B;2,58;C
2018;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ;15;151;15101;ARICA;151;ARICA;2;1;0;19605452;CB1108804721;2;2;G;4;3;3;2,08;B;2,55;C
2018;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ;15;151;15101;ARICA;151;ARICA;2;1;0;6279101;FF1143623221;2;3;L;4;3;4;2,47;B;2,88;C
2018;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ;15;151;15101;ARICA;151;ARICA;2;1;0;538875;KM1701472821;2;1;P;4;3;4;1,98;I;2,59;C
2018;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ;15;151;15101;ARICA;151;ARICA;2;1;0;14781400;LK1775033411;1;2;G;4;3;4;2,6;C;2,96;D
2018;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;151;ARICA;2;1;0;8912028;AB1096592711;1;3;M;4;3;3;2,34;B;2,7;C
2018;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;151;ARICA;2;1;0;5894473;BA1024412921;2;3;CN;4;4;3;2,31;B;2,89;C
2018;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;151;ARICA;2;1;0;1476141;EE1991515221;2;5;DEA;4;4;2;2,61;C;2,97;D
2018;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;151;15101;ARICA;151;ARICA;2;1;0;1797497;HG1726864321;2;1;P;4;2;3;1,85;I;2,21;B
2018;19;1;ESC. HUMBERTO VALENZUELA GARCIA;15;151;15101;ARICA;151;ARICA;2;1;0;658819;BB1000979911;1;3;EF;4;3;2;1,75;I;2,25;C
2018;19;1;ESC. HUMBERTO VALENZUELA GARCIA;15;151;15101;ARICA;151;ARICA;2;1;0;4262145;BB1052656721;2;3;CS;4;2;2;2,15;B;2,29;B
2018;19;1;ESC. HUMBERTO VALENZUELA GARCIA;15;151;15101;ARICA;151;ARICA;2;1;0;22004557;GE1774048821;2;5;DEA;3;3;2;1,83;I;2,2;B
2018;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;151;ARICA;2;1;0;20686668;BC1070087721;2;3;L;4;4;3;2,3;B;2,88;C
2018;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;151;ARICA;2;1;0;13559293;CB1025738021;2;1;P;4;3;3;1,78;I;2,37;B
2018;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;151;ARICA;2;1;0;9013011;CC1076646921;2;3;I;3;3;3;2,3;B;2,58;C
2018;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;151;ARICA;2;1;0;4751041;FE1688964522;2;5;TEL;3;3;3;2,2;B;2,52;C
2018;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;151;ARICA;2;1;0;10491390;TS6614476411;1;3;AM;4;3;3;2,2;B;2,62;C
2018;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;151;ARICA;2;1;0;23773554;FE1711550421;2;5;DEA;4;2;3;1,95;I;2,27;B
2018;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;151;ARICA;2;1;0;863459;FE1889445221;2;5;TEL;4;3;3;2,2;B;2,62;C
2018;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;151;ARICA;2;1;0;17515891;GE1601297321;2;2;G;4;3;3;2,4;B;2,74;C
2018;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;151;ARICA;2;1;0;3293109;GF1255726821;2;5;TEL;4;3;3;2,35;B;2,71;C
2018;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;151;ARICA;2;1;0;5540589;RQ1276918411;1;3;EF;4;3;3;2;B;2,5;B
2018;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;151;ARICA;2;1;0;18175006;SU8150848121;2;5;DEA;4;3;3;2,5;B;2,8;C
2018;22;1;ESCUELA GABRIELA MISTRAL;15;151;15101;ARICA;151;ARICA;2;1;0;6481668;TU2652819421;2;3;I;4;3;3;2,45;B;2,77;C
2018;25;6;COLEGIO CENTENARIO DE ARICA;15;151;15101;ARICA;151;ARICA;2;1;0;13664424;EC1557564221;2;2;G;4;3;3;2,35;B;2,71;C
2018;25;6;COLEGIO CENTENARIO DE ARICA;15;151;15101;ARICA;151;ARICA;2;1;0;15323523;ED1268472411;1;4;EF;4;3;4;2,53;C;2,92;C
2018;25;6;COLEGIO CENTENARIO DE ARICA;15;151;15101;ARICA;151;ARICA;2;1;0;17667660;FG1074171211;1;4;M;4;2;4;2,55;C;2,73;D
2018;25;6;COLEGIO CENTENARIO DE ARICA;15;151;15101;ARICA;151;ARICA;2;1;0;16663821;GE1582158823;2;2;G;4;3;3;2,25;B;2,65;C
2018;25;6;COLEGIO CENTENARIO DE ARICA;15;151;15101;ARICA;151;ARICA;2;1;0;8177640;HH1307060821;2;2;G;4;3;2;2,4;B;2,64;C
2018;25;6;COLEGIO CENTENARIO DE ARICA;15;151;15101;ARICA;151;ARICA;2;1;0;209603;JJ1226734911;1;3;I;3;3;3;2,2;B;2,52;C
2018;25;6;COLEGIO CENTENARIO DE ARICA;15;151;15101;ARICA;151;ARICA;2;1;0;4325244;KI1580378011;1;4;Q;4;2;3;2,03;B;2,32;B
2018;25;6;COLEGIO CENTENARIO DE ARICA;15;151;15101;ARICA;151;ARICA;2;1;0;24508747;KI1634769021;2;2;G;4;3;3;2,25;B;2,65;C
2018;25;6;COLEGIO CENTENARIO DE ARICA;15;151;15101;ARICA;151;ARICA;2;1;0;887714;KM1001665921;2;2;G;4;3;3;2,3;B;2,68;C
2018;25;6;COLEGIO CENTENARIO DE ARICA;15;151;15101;ARICA;151;ARICA;2;1;0;14261914;RR1275851921;2;1;P;4;3;3;1,78;I;2,37;B
2018;25;6;COLEGIO CENTENARIO DE ARICA;15;151;15101;ARICA;151;ARICA;2;1;0;140490;TU4912655421;2;3;M;4;2;2;2,53;C;2,52;C
2018;26;4;ESCUELA REPUBLICA DE ARGENTINA;15;151;15101;ARICA;151;ARICA;2;1;0;354393;AA1078250421;2;5;TEL;4;3;3;1,93;I;2,46;B
2018;26;4;ESCUELA REPUBLICA DE ARGENTINA;15;151;15101;ARICA;151;ARICA;2;1;0;10604149;MO1651202511;1;3;AM;4;3;4;2,18;B;2,71;C
2018;27;2;ESCUELA ESMERALDA;15;151;15101;ARICA;151;ARICA;2;1;0;7625310;CA1035499521;2;3;M;3;4;3;2,23;B;2,74;C
2018;27;2;ESCUELA ESMERALDA;15;151;15101;ARICA;151;ARICA;2;1;0;286959;WV2443263421;2;3;EF;4;2;3;2,15;B;2,39;B
2018;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;151;ARICA;2;1;0;18462405;AA1061548121;2;3;CS;4;3;4;2,48;B;2,89;D
2018;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;151;ARICA;2;1;0;17104602;BC1051905721;2;2;G;4;3;4;2,55;C;2,93;D
2018;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;151;ARICA;2;1;0;6696800;BC1079436221;2;3;RC;4;3;3;1,8;I;2,38;C
2018;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;151;ARICA;2;1;0;15273463;CC1854810821;2;1;P;4;3;4;2,33;B;2,8;C
2018;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;151;ARICA;2;1;0;11165578;GF1274904721;2;5;TEL;4;4;4;2,29;B;2,97;C
2018;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;151;ARICA;2;1;0;7554598;JI1636596721;2;6;EAEBL;4;3;3;2,6;C;2,86;D
2018;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;151;ARICA;2;1;0;810983;JK1119655921;2;3;L;4;3;4;2,43;B;2,86;C
2018;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;151;ARICA;2;1;0;6190682;PO1225705621;2;3;EF;4;2;4;2,5;B;2,7;D
2018;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;151;ARICA;2;1;0;6452805;QR1222142821;2;2;G;4;3;4;2,75;C;3,05;D
2018;29;9;ESCUELA AMERICA;15;151;15101;ARICA;151;ARICA;2;1;0;14281004;CA1108956911;1;5;DEA;4;3;4;2,05;B;2,63;C
2018;29;9;ESCUELA AMERICA;15;151;15101;ARICA;151;ARICA;2;1;0;20346737;GF1491544211;1;3;M;4;3;3;2,35;B;2,71;C
2018;31;0;ESCUELA DARIO SALAS DIAZ;15;151;15101;ARICA;151;ARICA;2;1;1;7138484;JK1530822721;2;3;I;4;3;3;2,4;B;2,74;C
2018;31;0;ESCUELA DARIO SALAS DIAZ;15;151;15101;ARICA;151;ARICA;2;1;1;20151355;KJ1191510021;2;1;P;4;3;3;2,25;B;2,65;C
2018;31;0;ESCUELA DARIO SALAS DIAZ;15;151;15101;ARICA;151;ARICA;2;1;1;2739863;ML1296912921;2;2;G;4;3;3;2,13;B;2,58;C
2018;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.;15;151;15101;ARICA;151;ARICA;2;1;1;8444445;BC1013696821;2;2;G;4;3;3;2,2;B;2,62;C
2018;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.;15;151;15101;ARICA;151;ARICA;2;1;1;12929194;CA1099508821;2;3;M;3;3;3;2,68;C;2,81;D
2018;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.;15;151;15101;ARICA;151;ARICA;2;1;1;3643287;CB1050311511;1;5;TEL;4;4;3;2,24;B;2,84;C
2018;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.;15;151;15101;ARICA;151;ARICA;2;1;1;9784078;DD1297870022;2;3;L;4;3;3;2,23;B;2,64;C
2018;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.;15;151;15101;ARICA;151;ARICA;2;1;1;23959886;GF1335838012;1;4;EF;4;3;3;2,7;C;2,92;D
2018;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.;15;151;15101;ARICA;151;ARICA;2;1;1;16629301;GF1434308111;1;3;L;4;3;3;2,25;B;2,45;B
2018;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.;15;151;15101;ARICA;151;ARICA;2;1;1;24500491;KI1796286211;1;5;DEA;4;4;3;2,3;B;2,88;C
2018;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.;15;151;15101;ARICA;151;ARICA;2;1;1;14539138;NN1072267111;1;3;EF;4;3;3;2,37;B;2,72;C
2018;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.;15;151;15101;ARICA;151;ARICA;2;1;1;2999748;OO1696731621;2;5;DEA;4;4;3;2,57;C;3,04;D
2018;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.;15;151;15101;ARICA;151;ARICA;2;1;1;21683616;OP1362717421;2;4;EF;4;3;3;2,26;B;2,66;C
2018;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.;15;151;15101;ARICA;151;ARICA;2;1;1;4127522;QO1450611221;2;3;I;4;3;3;2,5;B;2,8;C
2018;33;7;ESCUELA CARLOS CONDELL DE LA HAZA;15;151;15101;ARICA;151;ARICA;2;1;1;12686625;FF1196147121;2;3;I;4;3;3;2,01;B;2,51;C
2018;33;7;ESCUELA CARLOS CONDELL DE LA HAZA;15;151;15101;ARICA;151;ARICA;2;1;1;74048;LK1590276721;2;3;CS;4;3;3;2,53;C;2,82;C
2018;33;7;ESCUELA CARLOS CONDELL DE LA HAZA;15;151;15101;ARICA;151;ARICA;2;1;1;8275672;MK1568180621;2;5;DEA;4;3;3;2,26;B;2,66;C
2018;35;3;ESCUELA GRAL. MANUEL BAQUEDANO;15;151;15101;ARICA;151;ARICA;2;1;1;13562010;CB1017716221;2;3;M;4;2;3;2,08;B;2,35;B
2018;35;3;ESCUELA GRAL. MANUEL BAQUEDANO;15;151;15101;ARICA;151;ARICA;2;1;1;14454272;EE1746998911;1;3;EF;4;3;3;2,35;B;2,71;C
2018;35;3;ESCUELA GRAL. MANUEL BAQUEDANO;15;151;15101;ARICA;151;ARICA;2;1;1;16697980;LM1534908821;2;2;G;4;3;3;2,15;B;2,59;C
2018;36;1;ESCUELA IGNACIO CARRERA PINTO;15;151;15101;ARICA;151;ARICA;2;1;0;10158861;BB1059829621;2;1;P;4;3;3;2,25;B;2,65;C
2018;36;1;ESCUELA IGNACIO CARRERA PINTO;15;151;15101;ARICA;151;ARICA;2;1;0;19155473;BC1103077111;1;2;G;4;4;3;2,33;B;2,9;C
2018;36;1;ESCUELA IGNACIO CARRERA PINTO;15;151;15101;ARICA;151;ARICA;2;1;0;11802244;CB1003687811;1;3;RC;4;2;3;2,2;B;2,42;B
2018;36;1;ESCUELA IGNACIO CARRERA PINTO;15;151;15101;ARICA;151;ARICA;2;1;0;1718885;CE1990376423;2;2;G;4;3;4;2,38;B;2,83;C
2018;36;1;ESCUELA IGNACIO CARRERA PINTO;15;151;15101;ARICA;151;ARICA;2;1;0;504839;WV2828534821;2;1;P;4;2;3;1,8;I;2,18;B
2018;38;8;ESCUELA ESPAÃ‘A;15;151;15101;ARICA;151;ARICA;2;1;1;8994777;BC1107625011;1;3;M;4;3;3;2,28;B;2,67;C
2018;38;8;ESCUELA ESPAÃ‘A;15;151;15101;ARICA;151;ARICA;2;1;1;19941425;RQ1863131621;2;2;G;4;3;3;2,5;B;2,8;C
2018;39;6;ESCUELA PAMPA ALGODONAL;15;151;15101;ARICA;151;ARICA;2;1;1;10060429;BB1010188415;1;3;RC;4;3;3;2,2;B;2,62;C
2018;39;6;ESCUELA PAMPA ALGODONAL;15;151;15101;ARICA;151;ARICA;2;1;1;6334340;BB1025317911;1;3;L;4;3;3;2,15;B;2,59;C
2018;41;8;ESCUELA VALLE DE CHACA;15;151;15101;ARICA;151;ARICA;2;1;1;15434950;CC1007657521;2;2;G;4;3;3;2,35;B;2,71;C
2018;72;8;LICEO VALLE DE CODPA;15;151;15102;CAMARONES;151;ARICA;2;1;1;19377855;BC1080801021;2;4;M;3;3;3;1,95;I;2,37;C
2018;78;7;LICEO GRANADEROS;15;152;15201;PUTRE;151;ARICA;2;1;1;24101147;LM1588331421;2;4;B;3;3;3;2,1;B;2,46;B
2018;78;7;LICEO GRANADEROS;15;152;15201;PUTRE;151;ARICA;2;1;1;2807930;ON1393024311;1;5;DEA;4;4;2;2;B;2,6;C
2018;78;7;LICEO GRANADEROS;15;152;15201;PUTRE;151;ARICA;2;1;1;11556860;SU4956243711;1;3;RC;3;2;2;1,95;I;2,07;B
2018;78;7;LICEO GRANADEROS;15;152;15201;PUTRE;151;ARICA;2;1;1;8913017;TU1055925621;2;5;DEA;4;4;3;2,55;C;3,03;D
2018;79;5;ESCUELA EL MARQUEZ;15;152;15201;PUTRE;151;ARICA;2;1;1;23146454;BB1096643111;1;3;M;3;3;3;2,5;B;2,7;D
2018;79;5;ESCUELA EL MARQUEZ;15;152;15201;PUTRE;151;ARICA;2;1;1;8499753;WU8329284121;2;3;I;4;3;3;2,5;B;2,8;D
2018;82;5;ESCUELA SAN FRANCISCO DE ASIS;15;152;15201;PUTRE;151;ARICA;2;1;1;19625107;AC1092588611;1;2;G;4;3;3;2,39;B;2,73;D
2018;90;6;ESCUELA INTERNADO VISVIRI;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;19196268;CB1070294511;1;3;CS;4;3;3;2,03;B;2,52;C
2018;90;6;ESCUELA INTERNADO VISVIRI;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;10128895;GE1694596711;1;3;RC;4;2;3;2,15;B;2,39;C
2018;93;0;ESCUELA CHUJLLUTA;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;1229748;AC1102687721;2;2;G;4;3;3;2,25;B;2,65;C
2018;97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;24404428;BB1040547421;2;4;H;4;3;4;2,28;B;2,77;C
2018;97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;7751124;FF1480898211;1;7;ADMIN;4;3;4;2,4;B;2,84;C
2018;97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;8412318;FG1417704811;1;7;OP_PORT;1;1;2;1;I;1,1;I
2018;97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;4805941;RQ1217959711;1;7;PROGR;4;3;3;2,34;B;2,7;C
2018;97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;3093602;UT3332405021;2;4;M;4;3;4;2,2;B;2,72;C
2018;103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;23162325;AA1100045621;2;4;L;4;3;3;2,18;B;2,61;C
2018;103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;23074076;JK1001716421;2;4;EF;4;3;3;1,85;I;2,41;B
2018;107;4;LICEO LIBERT. GRAL.BERNARDO OÂ´HIGGINS;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;7551805;BB1011941211;1;4;I;4;3;3;2,43;B;2,76;C
2018;107;4;LICEO LIBERT. GRAL.BERNARDO OÂ´HIGGINS;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;1923640;CA1102050911;1;4;F;4;2;2;1,7;I;2,02;B
2018;107;4;LICEO LIBERT. GRAL.BERNARDO OÂ´HIGGINS;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;5592155;CB1016866921;2;4;F;4;2;2;1,8;I;2,08;B
2018;107;4;LICEO LIBERT. GRAL.BERNARDO OÂ´HIGGINS;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;22741131;CC1071525511;1;3;L;4;2;2;2,2;B;2,32;B
2018;107;4;LICEO LIBERT. GRAL.BERNARDO OÂ´HIGGINS;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;16147804;GF1398328121;2;5;DEA;4;2;3;1,85;I;2,21;B
2018;107;4;LICEO LIBERT. GRAL.BERNARDO OÂ´HIGGINS;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;12852059;JK1876074111;1;4;M;4;2;3;2,35;B;2,51;C
2018;107;4;LICEO LIBERT. GRAL.BERNARDO OÂ´HIGGINS;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;9456344;KJ1192412621;2;4;M;4;2;3;2,78;C;2,77;C
2018;107;4;LICEO LIBERT. GRAL.BERNARDO OÂ´HIGGINS;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;13984890;PQ1681313511;1;4;M;4;2;3;2,05;B;2,33;B
2018;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;19234417;BB1033794321;2;4;B;2;2;3;1,95;I;2,07;B
2018;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;4633364;CB1002053121;2;7;GASTR;4;2;3;1,95;I;2,27;B
2018;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;19228556;CB1011387211;1;4;H;4;3;2;1,8;I;2,28;B
2018;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;9399844;CB1016286211;1;4;L;3;3;3;2,23;B;2,54;C
2018;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;14198701;LL1120282311;1;4;AM;4;3;2;1,95;I;2,37;B
2018;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;24981930;MK1657912422;2;4;M;4;3;3;3;C;3,1;D
2018;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;7500068;QR1227399311;1;7;MEC_AUTO;4;2;3;2,29;B;2,47;B
2018;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;3336162;RQ5927747011;1;4;EF;4;2;3;2,03;B;2,32;B
2018;109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;17485449;PP1379951921;2;4;Q;4;3;3;2,58;C;2,85;C
2018;109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;11683775;QS1814504111;1;4;M;4;2;2;2,35;B;2,38;B
2018;109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;873783;SS1898469911;1;4;L;4;3;3;2,42;B;2,75;C
2018;109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;7231072;TS9386318021;2;7;ADMIN;4;3;3;1,97;I;2,48;B
2018;109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;24266159;UU9281277211;1;4;AM;4;2;3;2,33;B;2,5;B
2018;110;4;LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;21621876;AC1016622521;2;2;G;4;3;3;2,44;B;2,76;C
2018;110;4;LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;24477416;BB1023534521;2;5;DEA;4;3;3;2,05;B;2,53;C
2018;110;4;LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;18661669;CA1005176121;2;3;L;4;2;2;2,24;B;2,34;B
2018;110;4;LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;10621307;CB1048106021;2;5;DEA;4;3;3;2,34;B;2,7;C
2018;110;4;LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;18284497;CC1101858725;2;1;P;4;3;2;2,33;B;2,6;C
2018;110;4;LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;7618057;DE1677479821;2;4;EF;4;2;3;1,75;I;2,15;B
2018;110;4;LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;4132143;FG1215328211;1;4;AM;4;2;3;2,05;B;2,33;B
2018;110;4;LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;17136734;FG1714149811;1;4;M;4;3;1;2,45;B;2,57;C
